"","date","geoid","state","cases","cases_avg","cases_avg_per_100k","deaths","deaths_avg","deaths_avg_per_100k","POPESTIMATE2019","ABBR","ymd","year","week","year_wk","admits_confirmed_avg","perc_covid","icu_confirmed_avg","admits_confirmed_100K","icu_100K","Statewide","cdc_flag_1","cdc_flag_2","cdc_flag","deaths_21_lag_100k","icu_21_lag_100K","cases_lag_21_100K","admits_7_lag","admits_7d_ago","admits_21d_ago","admits_28d_ago","dotw","chk","deaths_21_lag_100k_14d","deaths_weekly","admits_weekly","icu_weekly","cases_weekly","cfr","perc_covid_100","cfr_in_21d","zeke_time_0","two_zeke_time_0","half_zeke_time_3","chk2","zeke_time_3","two_zeke_time_3","icu_2_time_3","perc_covid_10_time_3","change_admits","change_perc","change_cases","zeke_time_3_14d","two_zeke_time_3_14d","weight","weight_alt"
"21","2021-01-06","USA-24","Maryland",3152,2742.57,45.36,50,40.57,0.67,6045680,"MD",2021-01-06,2021,1,"2021-1",222.571428571429,0.185679427750388,374.714285714286,3.68149535819674,6.19805027249682,NA,TRUE,FALSE,TRUE,0.73,6.08462807917625,45.1,249,NA,NA,NA,"Wednesday","2021-01-06 Maryland",NA,5.11,25.7704675073772,6.19805027249682,318,1.48558758314856,18.5679427750388,1.60691823899371,TRUE,TRUE,TRUE,0.73,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.0184185010529643,0.0196078431372549
"22","2021-01-06","USA-25","Massachusetts",6851,5162.14,74.9,102,71.14,1.03,6892503,"MA",2021-01-06,2021,1,"2021-1",288.428571428571,0.137878791056087,435.428571428571,4.18467095957117,6.31742302366167,NA,TRUE,FALSE,TRUE,0.98,6.03968854689964,71.92,275.428571428571,NA,NA,NA,"Wednesday","2021-01-06 Massachusetts",NA,6.86,29.2926967169982,6.31742302366167,524,1.4321468298109,13.7878791056087,1.30916030534351,TRUE,TRUE,TRUE,0.98,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.0209983945169211,0.0196078431372549
"23","2021-01-06","USA-26","Michigan",4599,3210.57,32.15,59,92.71,0.93,9986857,"MI",2021-01-06,2021,1,"2021-1",279.142857142857,0.145051398715796,547.714285714286,2.79510217421614,5.48435093958275,NA,TRUE,FALSE,TRUE,0.78,3.76923962592607,49.12,279,NA,NA,NA,"Wednesday","2021-01-06 Michigan",NA,5.46,19.565715219513,5.48435093958275,225,1.89332247557003,14.5051398715795,2.42666666666667,TRUE,TRUE,TRUE,0.78,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,0.0304255164299639,0.0196078431372549
"24","2021-01-06","USA-27","Minnesota",2335,2069.86,36.7,76,39.29,0.7,5639632,"MN",2021-01-06,2021,1,"2021-1",112.428571428571,0.123089746808782,166.285714285714,1.99354446227292,2.94852065322195,NA,TRUE,FALSE,TRUE,0.37,1.83649267490199,57.48,88.8571428571429,NA,NA,NA,"Wednesday","2021-01-06 Minnesota",NA,2.59,13.9548112359104,2.94852065322195,257,1.2178148921364,12.3089746808782,1.00778210116732,TRUE,TRUE,TRUE,0.37,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,0.0171814531914245,0.0196078431372549
"25","2021-01-06","USA-28","Mississippi",2791,2168.57,72.87,38,38,1.28,2976149,"MS",2021-01-06,2021,1,"2021-1",169.714285714286,0.229567657578522,310.285714285714,5.70247946975389,10.4257452931864,NA,TRUE,FALSE,TRUE,1.34,8.10731298351374,71.86,142.857142857143,NA,NA,NA,"Wednesday","2021-01-06 Mississippi",NA,9.38,39.9173562882772,10.4257452931864,510,1.7812413025327,22.9567657578522,1.83921568627451,TRUE,TRUE,TRUE,1.34,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.00906700379283698,0.0196078431372549
"26","2021-01-06","USA-29","Missouri",2857,3131.86,51.03,44,45.86,0.75,6137428,"MO",2021-01-06,2021,1,"2021-1",272.428571428571,0.190184648628664,632.857142857143,4.43880680031719,10.311438975042,NA,TRUE,FALSE,TRUE,0.58,7.49732391390754,58.11,258.857142857143,NA,NA,NA,"Wednesday","2021-01-06 Missouri",NA,4.06,31.0716476022203,10.311438975042,357,1.29065565307176,19.0184648628664,1.13725490196078,TRUE,TRUE,TRUE,0.58,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.0186980164481899,0.0196078431372549
"27","2021-01-06","USA-30","Montana",626,400.43,37.47,9,9.29,0.87,1068778,"MT",2021-01-06,2021,1,"2021-1",36.5714285714286,0.105421948705359,41.8571428571429,3.42179840635086,3.91635520726875,NA,TRUE,FALSE,TRUE,1.44,2.35248640436621,61.12,41.1428571428571,NA,NA,NA,"Wednesday","2021-01-06 Montana",NA,10.08,23.952588844456,3.91635520726875,262,1.42342931937173,10.5421948705359,3.84732824427481,TRUE,TRUE,TRUE,1.44,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,0.00325609174127395,0.0196078431372549
"28","2021-01-06","USA-31","Nebraska",1558,1034.29,53.47,9,15,0.78,1934408,"NE",2021-01-06,2021,1,"2021-1",57.2857142857143,0.158013373653659,130.285714285714,2.96140805278485,6.73517242927626,NA,TRUE,FALSE,TRUE,0.55,6.07790231282276,62.69,56.7142857142857,NA,NA,NA,"Wednesday","2021-01-06 Nebraska",NA,3.85,20.7298563694939,6.73517242927626,374,1.24421757856117,15.8013373653659,1.02941176470588,TRUE,TRUE,TRUE,0.55,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.00589328177886732,0.0196078431372549
"29","2021-01-06","USA-32","Nevada",2065,2106,68.37,55,31.43,1.02,3080156,"NV",2021-01-06,2021,1,"2021-1",160.714285714286,0.275846461041588,421.142857142857,5.21773201468646,13.672776870485,NA,TRUE,FALSE,TRUE,1.25,11.0615918711353,82.5,164.428571428571,NA,NA,NA,"Wednesday","2021-01-06 Nevada",NA,8.75,36.5241241028052,13.672776870485,479,1.23636363636364,27.5846461041588,1.82672233820459,TRUE,TRUE,TRUE,1.25,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.00938386691477126,0.0196078431372549
"30","2021-01-06","USA-33","New Hampshire",846,799.43,58.79,24,10.71,0.79,1359711,"NH",2021-01-06,2021,1,"2021-1",40.7142857142857,0.142537661820454,59.8571428571429,2.99433377491877,4.40219597084548,NA,TRUE,FALSE,TRUE,0.59,3.71927774147805,61.37,37.1428571428571,NA,NA,NA,"Wednesday","2021-01-06 New Hampshire",NA,4.13,20.9603364244314,4.40219597084548,412,1.28727391233502,14.2537661820454,1.00242718446602,TRUE,TRUE,TRUE,0.59,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.00414243533981738,0.0196078431372549
